% Model:              Maglev electromagnet small scale.mph
% Version:            COMSOL 6.2.0.415
% Date:               Mar 10 2025, 13:17
% Dimension:          1
% Nodes:              929
% Expressions:        1
% Description:        Line graph
% Arc length (mm)         Magnetic flux density, y-component
235.50032655573372        0.0026424301386927798
235.50740477376624        0.0026417414774639447
235.60949969627055        0.002631808353834847
236.03318217785358        0.00259058700446883
236.0964353689617         0.0025844329103003787
236.67238201698532        0.002528397319908211
236.85176550935478        0.0025109445576844205
236.9236022199437         0.0025039553469589186
237.959761796678          0.0024407018557569826
238.08607712382172        0.002479678973896701
238.19502933273222        0.0024809033618368543
238.52958437516372        0.0024846630392528794
239.74863008994748        0.002498362484969261
240.08318513237907        0.0025021221623852162
240.20950045952281        0.0025035416743414804
240.31845266843328        0.0024801367208355544
240.53257818896955        0.002371693902338044
241.47727635440987        0.002259311848879801
241.5645191900772         0.002254587146175822
241.68198353338718        0.002248225774537533
241.8412855763847         0.002239598650172018
242.7591397180097         0.0021898915548946977
242.8477354793004         0.002185093583465587
243.00720728613504        0.0021764572654093413
243.1499929637999         0.0021687245974809544
244.04100308160952        0.002120471260909974
244.12959819534595        0.0021156733245496014
244.33243103888287        0.0021046887562812017
244.45870035121507        0.002097850544789755
245.3228664452093         0.0019046304616615372
245.49395054977614        0.0018188210704912513
245.9108211167729         0.0018733793123313941
245.94677775571267        0.0018723561784376097
246.14803934734405        0.0018666293485116944
247.41611229384574        0.0018305467654448572
247.61737388547718        0.001824819935519056
248.034244452474          0.0018129580257580454
248.0702010914137         0.00195430891351531
248.21455337565922        0.002017270946199766
249.2823927594654         0.0018401456846345113
249.35966240439072        0.0018176031727501118
249.39592947199495        0.001816057810366194
249.41337093947374        0.0018153146185521725
250.32547643404342        0.0017764492342082743
250.5304511802502         0.001767715132353175
250.9288893734395         0.001750737432286819
251.02433523642742        0.0017466704244997085
251.2919317907492         0.0017352679683203002
252.333847715113          0.0016908712805513916
252.65274100085986        0.001677283038633002
252.89184100209337        0.0016670948383646334
252.93348436971627        0.0016653203884817286
253.17049264202458        0.0016552213180882395
254.01941150650225        0.001619048355485409
254.28114676529236        0.0015942992400333695
255.14914689676866        0.001576595153433062
255.24891452097083        0.0015905319494357055
256.11771526492436        0.00154679207578687
256.7004023109099         0.0015174566292583808
256.8649472042814         0.0015091725976254637
257.1133864928626         0.0014966648929905827
257.8447812887191         0.001459842737645076
258.5297907605911         0.0014253558567850697
258.5807475117941         0.0014227904332691755
258.63661164438366        0.0014199779470714265
259.5718473125139         0.0013771116280787677
260.12397111540594        0.0013632897503299138
260.46871506616833        0.0013520255782478367
261.0208388690604         0.0013561168932846694
261.38176729752547        0.001360298776038468
262.02430113017334        0.0013283445576229183
262.09135258499435        0.0013250099832805855
262.4837295187369         0.001305496461027073
262.518137010829          0.0013037853223109887
262.6378831819581         0.0012978301568204599
263.2143944109546         0.0012691593463598576
263.45214117081395        0.0012573358259378596
263.65450672413255        0.001247271868583478
263.7615034330541         0.001241950753907668
263.9166570164722         0.0012342347220964886
263.9466201684135         0.001232744607408519
264.79087643743617        0.0011907584148558004
264.9338386773341         0.0011836486777388102
265.0467347527351         0.0011780341782862726
265.4095108180901         0.0011599927537895044
265.4468311590339         0.0011581367545171598
265.498705735935          0.0011392164642505679
266.2853555747796         0.0011264430232056058
267.4589580892043         0.001115045996803761
267.5122240615645         0.001113912299626463
267.58842680241247        0.001112290423062988
268.4087789104807         0.001094830291799213
269.5823814249054         0.0010618117391068354
269.6301889388316         0.0010525277076814726
269.6951210401123         0.0010508379903790117
270.36020572167416        0.001033530602017258
270.9209948740454         0.0010189372789140617
271.4633706876274         0.001004823123071992
271.54416953882986        0.0010027205079678999
271.62771146334734        0.0010005465103218821
271.8097958719549         9.95808157955905E-4
272.13543301959913        9.873341564705978E-4
272.2596083231853         9.841027631401996E-4
272.8952172050207         9.6756241862598E-4
273.3932180375474         9.546030255563121E-4
273.4968832894877         9.519053618983286E-4
273.59822177232525        9.492682473668015E-4
274.11132277705997        9.359159050198359E-4
274.13584307541674        9.352778173624574E-4
274.162722946694          9.345783269303124E-4
274.9368352214652         9.144337315925533E-4
275.1825938896946         9.080383945290585E-4
275.24226653626494        8.703899739898376E-4
276.5291476614819         8.306722760367601E-4
276.8071687298888         8.20840957831054E-4
276.86949860831805        8.029688857556493E-4
277.1811622316608         7.969122350335298E-4
277.5378597653781         7.899804271056923E-4
277.96589125875914        7.816623653903653E-4
278.4829618457101         7.716139808206562E-4
278.8202630936367         7.650591066109943E-4
278.9284456506908         7.629567632086221E-4
279.29044112949333        7.559219987579256E-4
279.55279544311645        7.508235903328324E-4
280.4191029957764         7.3398838124416E-4
280.45936395561256        7.332059781877981E-4
280.5444679959081         7.315521263793234E-4
280.6815283441393         7.288885923801704E-4
281.56773112085483        7.116667535596519E-4
281.773713529098          7.076638369271694E-4
282.0467148223225         7.023585226206817E-4
282.09846481758854        7.013528497646931E-4
282.35524414584273        6.963627816675873E-4
283.58266679859315        6.725099167864477E-4
283.7375656795644         6.480123270230255E-4
284.1175076057887         6.209910729270769E-4
284.16750868555914        6.202628064603837E-4
284.3778147948391         6.171996948669474E-4
285.79306043927267        5.965866211150459E-4
286.12954049020664        5.916857841944773E-4
286.22300344526735        5.903244948710959E-4
286.61611156474873        5.639934073762209E-4
287.01265894741726        5.327097688652923E-4
287.6881033707961         5.14521488859593E-4
287.7707264009704         5.122966265974656E-4
287.81333504504266        5.111492665449839E-4
288.43048998896114        4.945305980973396E-4
288.76046276984874        4.8564513376402204E-4
288.9072958977635         5.001153805718511E-4
288.9438755726436         5.176270828452919E-4
288.9845127348916         5.166134243742102E-4
289.014825160223          5.15857307435517E-4
289.0220888358865         5.156761213988912E-4
289.06339615742297        5.146457463904811E-4
289.2485525372124         5.100271824340981E-4
290.2615158639235         4.8475969818534653E-4
290.5937848614573         4.7647153864378204E-4
290.61548384217275        4.965253176785315E-4
290.6715001547172         5.153967294153106E-4
290.6992982900158         5.145413770916139E-4
291.0540500500591         5.036256182095875E-4
291.15752046589716        5.004418197399955E-4
291.5814114949778         4.8739863634572345E-4
292.0607537858508         4.726492102443197E-4
292.100538807719          4.7142501982515853E-4
292.1667077389039         4.6938899300403365E-4
292.4913228352384         4.594005432763039E-4
292.72641989705676        4.5216657538740986E-4
292.9244428573208         4.460733825387656E-4
293.35896702012315        4.3270301620438077E-4
293.401234175499          4.3140245020676125E-4
293.4222092816859         4.3075704339712594E-4
293.9041177549688         4.1592865552138737E-4
294.29531932821635        4.061212956624697E-4
294.33832426315234        3.674175447165338E-4
294.3804735476588         3.2627224983878715E-4
295.13114792860904        3.1614450456649603E-4
295.17403522242375        3.155658893929996E-4
295.57458782563623        3.101618222815656E-4
295.67297515018726        3.088344268270401E-4
296.36741149109287        2.9946541870956974E-4
296.441135509008          2.984707689748212E-4
296.8108513881201         2.9348273642456913E-4
296.96547675271574        2.9139660381501044E-4
297.6036750535768         2.82786332852853E-4
297.70823579559226        2.8137564855682754E-4
298.04711495060394        2.768036505678398E-4
298.2579783552442         2.739587808032177E-4
298.83993861606064        2.4775021162916035E-4
299.24986622356244        2.2498116439436942E-4
299.6925733016483         2.2021635020099965E-4
300.293750376769          2.137459384952557E-4
300.6216484629088         2.1021680256731268E-4
300.8776127178858         2.2458597358254934E-4
301.28053790009386        2.4026423371895493E-4
301.4963741717317         2.3948974125307767E-4
301.84123897765414        2.457697489244771E-4
302.5423467133771         2.3447150977241193E-4
302.7670557919496         2.28440957499835E-4
303.12196120960175        2.1891630595229447E-4
304.03306043040914        1.9043867552326365E-4
304.20149220944177        1.8027801569317302E-4
304.9360286816179         1.5352595919191392E-4
305.37938735999705        1.3737869235954048E-4
306.71657801692663        8.867777502972725E-5
306.93995471665653        8.054232319226824E-5
307.1416037263356         7.31982008720055E-5
307.2138150798525         7.056823996129485E-5
307.4118056584391         6.335735888772262E-5
307.7136789076357         5.2363037265017176E-5
308.567901819198          5.30065862661585E-5
309.3809707870598         6.386311671095703E-5
309.61562471828034        5.783186954297236E-5
309.80587298736714        5.294196921964028E-5
310.2308016705655         4.202014104566502E-5
310.728269833764          2.923385003896517E-5
311.3859487233401         9.594876274122406E-6
312                       0
