x,Bz_ag,Bx_ag,B_ag
0.18894472361809042,0.06746360293094728,-0.0005552005295249281,0.06746588743989441
0.18994974874371856,0.06862136907240456,-0.0005737389616160353,0.0686237675282204
0.1909547738693467,0.06981745223719332,-0.000593193371757489,0.06981997218038022
0.19195979899497484,0.0710537493558647,-0.000613625013234702,0.07105639896014229
0.192964824120603,0.07233228494618424,-0.00063510028500742,0.0723350730828967
0.19396984924623115,0.07365522190265292,-0.0006576912518243732,0.07365815821286716
0.19497487437185929,0.07502487338410724,-0.0006814762257791573,0.07502796835945663
0.19597989949748743,0.07644371592986515,-0.0007065404175557504,0.07644698100335656
0.19698492462311556,0.07791440395320777,-0.0007329766669347137,0.07791785160140074
0.1979899497487437,0.07943978578038915,-0.0007608862636087755,0.07944342963858161
0.19899497487437184,0.0810229214279471,-0.0007903798709357876,0.08102677642026536
0.19999999999999998,0.08266710233770308,-0.0008215785673928382,0.08267118482430667
0.20100502512562812,0.08437587332076377,-0.0008546150228102494,0.08438020126474449
0.20201005025125626,0.0861530569983994,-0.0008896348291717213,0.08615765015539091
0.2030150753768844,0.0880027810702113,-0.0009267980090296629,0.0880076612042445
0.20402010050251254,0.08992950878962555,-0.0009662807284154524,0.08993469991938288
0.20502512562814068,0.09193807308496735,-0.0010082772456627724,0.09194360176532633
0.20603015075376882,0.0940337148311287,-0.001053002132735843,0.09403961047576484
0.20703517587939696,0.0962221258569727,-0.0011006928120325386,0.09622842110884681
0.2080402010050251,0.09850949736547576,-0.0011516124590472867,0.09851622852329717
0.20904522613065324,0.10090257455274398,-0.0012060533299933667,0.10090978206302324
0.21005025125628138,0.1034087183396687,-0.0012643405838684062,0.10341644736580807
0.21105527638190952,0.10603597528015107,-0.001326836680684818,0.10604427636223475
0.21206030150753766,0.10879315688660668,-0.001393946452045769,0.10880208670822901
0.2130653266331658,0.11168992982142505,-0.0014661229571900454,0.11169955210313268
0.21407035175879394,0.11473691864768082,-0.0015438742576441519,0.11474730519052699
0.21507537688442208,0.11794582312055009,-0.00162777126685451,0.11795705502801129
0.21608040201005022,0.12132955233827436,-0.0017184568580040905,0.12134172145053357
0.21708542713567835,0.1249023784680906,-0.0018166564441442585,0.12491558904965462
0.2180904522613065,0.12868011322307998,-0.0019231902794052368,0.12869448395310298
0.21909547738693466,0.1326803108020919,-0.0020389877681269725,0.13269597712688305
0.2201005025125628,0.1369225016192569,-0.0021651041091607353,0.13693961853853293
0.22110552763819094,0.14142846184824245,-0.0023027396422456293,0.14144720722099727
0.22211055276381908,0.14622252458298243,-0.002453262298027324,0.146243103055576
0.22311557788944722,0.15133193925746957,-0.002618233573912416,0.15135458693569226
0.22412060301507536,0.15678728683336962,-0.0027994384503818946,0.15681227684147309
0.2251256281407035,0.16262295908519034,-0.002998919602501109,0.1626506081771776
0.22613065326633164,0.16887771095483478,-0.0032190161100132497,0.16890838736445637
0.22713567839195978,0.17559529518993566,-0.0034624065643368107,0.17562942792156844
0.22814070351758792,0.1828251879402359,-0.003732155911107948,0.18286327770530472
0.22914572864321606,0.190623412050821,-0.004031764395474504,0.190666044029968
0.2301507537688442,0.19905346045981914,-0.00436521534813312,0.19910131899629482
0.23115577889447234,0.20818731379639216,-0.004737015883903708,0.20824119896226542
0.23216080402010048,0.21810653149076964,-0.005152220308266069,0.2181673771512116
0.23316582914572861,0.22890337059926263,-0.0056164192932215765,0.2289722630306576
0.23417085427135675,0.2406818452567553,-0.006135667487412118,0.24076004039647608
0.2351758793969849,0.2535585735351715,-0.0067163065522205245,0.25364750932523344
0.23618090452261303,0.2676631551385722,-0.007364617736053842,0.2677644528557395
0.23718592964824117,0.28313766620676184,-0.008086206249091335,0.2832531107622907
0.2381909547738693,0.30013462651582173,-0.008884978660602227,0.3002661101083357
0.23919597989949745,0.31881247075495406,-0.009761528860343737,0.31896187696113426
0.2402010050251256,0.33932713487445,-0.01071071368387996,0.3394961323045098
0.24120603015075373,0.3618178908823966,-0.011718214882043816,0.3620076003658039
0.24221105527638187,0.38638517326898436,-0.012756027913524981,0.3865956781577281
0.24321608040201,0.4130581856131978,-0.013777221408232648,0.41328788577914843
0.24422110552763815,0.44175123496703717,-0.014711141667889407,0.44199612134505795
0.24522613065326632,0.47221108046519267,-0.015461585523889862,0.4724641416457097
0.24623115577889446,0.5039642691543629,-0.015912043200756003,0.5042154080381854
0.2472361809045226,0.536283579316747,-0.01594274243022028,0.5365205014544906
0.24824120603015074,0.5682028605415791,-0.015461543698505763,0.5684131860373878
0.24924623115577887,0.598609891939071,-0.014442418971651553,0.598784089796196
0.250251256281407,0.6264228877948699,-0.012953264552693657,0.6265567982360707
0.25125628140703515,0.650804066642185,-0.011150279286434934,0.6508995789568243
0.25226130653266327,0.6713159298983807,-0.00923315194583376,0.6713794224059764
0.25326633165829143,0.6879451137665163,-0.007385949233072851,0.6879847613147392
0.25427135678391954,0.7010082635892324,-0.005736906418399173,0.7010317380230685
0.2552763819095477,0.7110098623050258,-0.004348995000611627,0.7110231628101346
0.2562814070351758,0.7185139077347711,-0.0032322970448774766,0.718521178082092
